poliza;Sexo;sri;gdi;sin;ant_comp;ant_perm;edad;ant_veh
9806954365;Mujer;Urbano;Garantía daños propios contratada;0;2;12;30;3
9807653241;Hombre;No urbano;No contratada;0;2;34;52;4
9808250430;Mujer;No urbano;No contratada;0;2;12;30;9
9808551452;Hombre;No urbano;No contratada;0;2;18;60;2
9808551599;Hombre;Urbano;No contratada;0;2;12;40;5
9808650474;Hombre;Urbano;No contratada;0;2;33;51;5
9808851298;Hombre;No urbano;Garantía daños propios contratada;0;2;35;53;2
9808854602;Hombre;No urbano;No contratada;0;2;12;30;4
9810250840;Hombre;No urbano;No contratada;0;2;14;49;13
9811850955;Hombre;No urbano;No contratada;0;2;41;59;18
9812355597;Hombre;Urbano;No contratada;0;2;13;40;12
9813251802;Mujer;No urbano;Garantía daños propios contratada;0;2;14;60;2
9819053833;Hombre;Urbano;Garantía daños propios contratada;0;2;30;60;2
9819150489;Hombre;No urbano;No contratada;0;2;32;50;13
9819251591;Hombre;No urbano;No contratada;0;2;22;60;8
9819550561;Hombre;No urbano;No contratada;0;2;11;29;7
9900351349;Hombre;No urbano;No contratada;1;1;1;19;1
9900352845;Hombre;Urbano;No contratada;0;1;0;18;4
9900451547;Hombre;No urbano;No contratada;0;1;31;49;1
9900457977;Hombre;No urbano;No contratada;0;1;43;61;14
9900756096;Hombre;No urbano;No contratada;0;1;12;30;1
9900850063;Hombre;No urbano;No contratada;0;1;22;40;14
9900868216;Hombre;No urbano;No contratada;0;1;8;60;7
9900868511;Hombre;No urbano;No contratada;0;1;11;60;9
9900871982;Hombre;Urbano;No contratada;0;1;27;49;5
9900953581;Hombre;No urbano;No contratada;0;1;12;60;8
9901456244;Hombre;No urbano;Garantía daños propios contratada;0;1;26;44;1
9901653875;Hombre;Urbano;No contratada;0;1;11;29;12
9901653921;Hombre;No urbano;No contratada;0;1;33;51;4
9901753004;Hombre;Urbano;No contratada;0;1;22;40;7
9901860909;Hombre;No urbano;No contratada;0;1;22;40;6
9901952573;Hombre;No urbano;Garantía daños propios contratada;0;1;34;52;1
9902051503;Hombre;No urbano;No contratada;0;1;12;60;6
9902155978;Hombre;No urbano;Garantía daños propios contratada;0;1;23;41;1
9902251675;Hombre;No urbano;No contratada;0;1;39;60;7
9902651546;Mujer;Urbano;No contratada;0;1;8;60;4
9902966437;Hombre;No urbano;No contratada;0;1;32;50;3
9902970508;Hombre;No urbano;No contratada;0;1;1;19;8
9903050549;Hombre;No urbano;Garantía daños propios contratada;1;1;2;20;1
9903054562;Hombre;Urbano;No contratada;0;1;12;30;5
9903061022;Hombre;Urbano;No contratada;0;1;2;20;9
9903150253;Mujer;No urbano;No contratada;0;1;22;40;7
9903153441;Mujer;No urbano;Garantía daños propios contratada;0;1;16;40;1
9903254521;Mujer;Urbano;No contratada;0;1;10;60;1
9903751288;Hombre;No urbano;Garantía daños propios contratada;0;1;16;40;1
9903951158;Hombre;Urbano;No contratada;0;1;31;49;7
9903954415;Mujer;No urbano;No contratada;0;1;26;60;1
9903954701;Hombre;No urbano;No contratada;0;1;25;59;1
9904167746;Hombre;Urbano;No contratada;0;1;27;59;6
9904177297;Hombre;Urbano;No contratada;0;1;28;60;13
9904357375;Hombre;Urbano;No contratada;0;1;32;50;8
9904550197;Hombre;No urbano;No contratada;1;1;30;60;9
9904560617;Hombre;Urbano;No contratada;0;1;12;30;11
9904679226;Hombre;No urbano;No contratada;0;1;34;52;8
9904755472;Hombre;No urbano;No contratada;0;1;22;40;5
9904755624;Hombre;No urbano;No contratada;0;1;32;50;13
9904852294;Hombre;No urbano;No contratada;0;1;15;49;7
9904854929;Mujer;Urbano;No contratada;1;1;15;40;11
9904858261;Hombre;Urbano;Garantía daños propios contratada;0;1;22;40;1
9904951161;Hombre;Urbano;Garantía daños propios contratada;0;1;41;59;7
9905156613;Hombre;Urbano;No contratada;0;1;17;50;1
9905551099;Hombre;Urbano;Garantía daños propios contratada;0;1;25;60;1
9906150120;Mujer;No urbano;No contratada;0;1;24;49;8
9906153388;Hombre;Urbano;No contratada;0;1;24;42;7
9907750511;Hombre;No urbano;No contratada;0;1;14;49;6
9907753172;Mujer;Urbano;Garantía daños propios contratada;0;1;15;50;1
9908153723;Hombre;Urbano;Garantía daños propios contratada;0;1;34;52;1
9908650806;Hombre;Urbano;Garantía daños propios contratada;0;1;30;48;1
9908953078;Hombre;Urbano;No contratada;0;1;21;39;1
9908953735;Hombre;No urbano;No contratada;0;1;2;20;9
9910250394;Hombre;Urbano;No contratada;0;1;12;30;2
9910851273;Hombre;No urbano;No contratada;0;1;21;39;11
9910852667;Hombre;No urbano;No contratada;0;1;21;39;7
9910853042;Hombre;No urbano;Garantía daños propios contratada;0;1;7;60;2
9910854766;Hombre;No urbano;Garantía daños propios contratada;0;1;36;54;0
9910855344;Hombre;No urbano;No contratada;0;1;33;51;6
9910950399;Mujer;No urbano;No contratada;0;1;2;20;10
9910950974;Hombre;No urbano;No contratada;0;1;34;59;7
9911450559;Hombre;No urbano;No contratada;0;1;22;40;8
9911451992;Hombre;Urbano;No contratada;0;1;0;18;7
9911650196;Hombre;No urbano;Garantía daños propios contratada;0;1;22;60;7
9912451373;Hombre;Urbano;Garantía daños propios contratada;0;1;30;48;1
9912452329;Hombre;No urbano;No contratada;0;1;31;50;4
9912452828;Hombre;No urbano;No contratada;0;1;2;20;6
9919050422;Hombre;No urbano;No contratada;0;1;7;50;12
9919351378;Hombre;Urbano;No contratada;0;1;23;60;1
104703641;Hombre;Urbano;No contratada;0;19;36;54;19
304400554;Hombre;No urbano;No contratada;0;17;22;40;18
2000651726;Mujer;No urbano;Garantía daños propios contratada;1;0;17;60;1
2000860873;Hombre;No urbano;Garantía daños propios contratada;0;0;0;18;0
2000951274;Hombre;Urbano;Garantía daños propios contratada;0;0;8;29;0
2001952352;Hombre;No urbano;No contratada;1;0;16;40;10
2003075451;Mujer;Urbano;No contratada;0;0;9;60;0
2003151350;Hombre;No urbano;No contratada;0;0;0;18;1
2004667169;Mujer;Urbano;Garantía daños propios contratada;0;0;11;29;1
2004669499;Mujer;No urbano;Garantía daños propios contratada;0;0;11;29;0
2004679797;Hombre;No urbano;No contratada;0;0;16;50;2
2011751942;Mujer;No urbano;Garantía daños propios contratada;0;0;21;50;0
2012355015;Mujer;No urbano;Garantía daños propios contratada;0;0;5;59;1
2012453010;Mujer;Urbano;Garantía daños propios contratada;0;0;4;60;1
2019551632;Mujer;No urbano;No contratada;0;0;15;33;2
5438000697;Mujer;Urbano;No contratada;0;0;22;60;2
8606450779;Hombre;No urbano;No contratada;0;14;21;39;3
8607751613;Hombre;No urbano;No contratada;0;14;34;52;17
8608850736;Mujer;Urbano;Garantía daños propios contratada;0;14;15;39;2
8612300138;Hombre;No urbano;Garantía daños propios contratada;0;14;0;18;3
8700500011;Mujer;No urbano;No contratada;0;14;22;50;3
8705500660;Hombre;Urbano;No contratada;0;13;12;30;2
8705501755;Hombre;No urbano;Garantía daños propios contratada;0;13;4;29;3
8705700676;Hombre;Urbano;Garantía daños propios contratada;0;13;23;41;1
8801803279;Hombre;Urbano;No contratada;0;12;12;30;4
8805007119;Hombre;No urbano;No contratada;0;12;24;50;0
9002150118;Mujer;No urbano;No contratada;0;10;19;37;1
9002400326;Hombre;No urbano;No contratada;0;10;25;50;1
9004118539;Hombre;Urbano;No contratada;0;10;25;43;0
9004801074;Hombre;Urbano;Garantía daños propios contratada;0;10;1;19;2
9015002890;Hombre;Urbano;No contratada;0;10;20;38;0
9019501141;Hombre;Urbano;Garantía daños propios contratada;0;10;16;60;0
9102105063;Hombre;No urbano;Garantía daños propios contratada;0;9;27;49;0
9200150086;Hombre;No urbano;No contratada;0;8;28;50;1
9202200221;Hombre;No urbano;Garantía daños propios contratada;0;8;0;18;0
9207651219;Hombre;No urbano;Garantía daños propios contratada;0;8;12;30;2
9210801103;Hombre;No urbano;No contratada;0;8;15;60;2
9211750584;Hombre;No urbano;No contratada;0;8;12;30;1
9212303338;Hombre;No urbano;Garantía daños propios contratada;0;8;42;60;2
9300870578;Hombre;No urbano;Garantía daños propios contratada;0;7;34;52;0
9300871000;Hombre;No urbano;Garantía daños propios contratada;0;7;32;60;1
9301801517;Mujer;No urbano;Garantía daños propios contratada;0;7;0;18;1
9302875148;Mujer;No urbano;Garantía daños propios contratada;0;7;21;39;3
9312402063;Mujer;Urbano;Garantía daños propios contratada;0;7;23;41;2
9402858441;Hombre;No urbano;Garantía daños propios contratada;0;6;32;50;1
9402861937;Hombre;No urbano;Garantía daños propios contratada;0;6;2;20;0
9404503067;Hombre;Urbano;No contratada;0;6;31;49;3
9405151569;Hombre;No urbano;Garantía daños propios contratada;0;6;40;58;4
9406101649;Mujer;No urbano;No contratada;0;6;21;40;3
9412200487;Hombre;No urbano;Garantía daños propios contratada;0;6;42;60;0
9504501289;Hombre;No urbano;No contratada;0;5;22;40;8
9603951320;Hombre;No urbano;Garantía daños propios contratada;1;4;12;30;0
9700354375;Hombre;No urbano;No contratada;0;3;32;60;0
9701553552;Hombre;No urbano;Garantía daños propios contratada;0;3;22;40;2
9701752161;Mujer;Urbano;No contratada;0;3;17;60;3
9702850016;Hombre;No urbano;No contratada;0;3;21;39;4
9705057061;Hombre;No urbano;Garantía daños propios contratada;1;3;12;30;2
9800762783;Mujer;Urbano;Garantía daños propios contratada;0;2;21;39;2
9801157795;Mujer;No urbano;No contratada;1;2;31;60;2
9801253967;Hombre;Urbano;Garantía daños propios contratada;0;2;31;49;2
9802450437;Hombre;No urbano;No contratada;0;2;22;40;0
9802853137;Hombre;No urbano;No contratada;0;2;6;60;4
9804251711;Hombre;No urbano;No contratada;0;2;32;50;2
9805453465;Hombre;No urbano;Garantía daños propios contratada;0;2;15;40;2
9805552379;Hombre;Urbano;No contratada;0;2;19;37;2
9900654125;Hombre;Urbano;No contratada;0;1;9;29;2
9900765155;Hombre;No urbano;No contratada;0;1;11;29;1
9900862861;Hombre;No urbano;Garantía daños propios contratada;0;1;21;50;1
9901252212;Hombre;No urbano;No contratada;0;1;31;49;1
9904150443;Mujer;No urbano;No contratada;0;1;20;38;4
9904166774;Hombre;No urbano;Garantía daños propios contratada;0;1;0;18;1
9904183173;Mujer;No urbano;Garantía daños propios contratada;0;1;12;50;1
9904669607;Hombre;Urbano;Garantía daños propios contratada;0;1;6;60;0
9905050793;Hombre;No urbano;No contratada;0;1;12;30;1
9905451620;Hombre;No urbano;Garantía daños propios contratada;0;1;11;29;4
9908252939;Mujer;Urbano;Garantía daños propios contratada;0;1;14;50;1
9911752005;Hombre;Urbano;No contratada;0;1;21;39;4
2004191539;Hombre;Urbano;No contratada;0;0;33;51;19
9001200306;Hombre;Urbano;No contratada;0;10;17;60;4
9208550100;Hombre;No urbano;No contratada;0;8;17;60;8
9408853988;Hombre;Urbano;No contratada;0;6;27;50;6
9504853479;Hombre;No urbano;No contratada;3;5;11;40;5
9511554224;Mujer;No urbano;No contratada;0;5;22;40;3
9800652547;Hombre;No urbano;No contratada;0;2;32;50;19
9901455402;Mujer;No urbano;No contratada;0;1;16;40;10
9902250148;Hombre;No urbano;No contratada;0;1;16;39;6
107400104;Hombre;No urbano;No contratada;0;19;42;60;10
108302751;Mujer;No urbano;Garantía daños propios contratada;0;19;34;60;11
305600164;Mujer;Urbano;No contratada;0;17;29;47;10
306400386;Hombre;No urbano;Garantía daños propios contratada;0;17;31;49;1
901808359;Hombre;No urbano;No contratada;0;21;22;40;10
902403481;Hombre;No urbano;No contratada;0;21;26;44;10
905001981;Hombre;No urbano;No contratada;0;21;33;59;10
1226000132;Hombre;Urbano;No contratada;0;0;11;39;0
2000379294;Mujer;Urbano;No contratada;0;0;18;60;5
2000656516;Mujer;No urbano;No contratada;0;0;22;40;4
2000878173;Mujer;No urbano;No contratada;1;0;32;50;13
2002053464;Hombre;No urbano;No contratada;1;0;44;62;4
2003156704;Hombre;No urbano;No contratada;0;0;27;45;19
2003163158;Hombre;No urbano;No contratada;0;0;26;44;1
2004659220;Mujer;No urbano;No contratada;0;0;10;50;8
2004685269;Hombre;No urbano;No contratada;0;0;34;52;10
2004856168;Hombre;Urbano;No contratada;0;0;16;49;11
2004858015;Hombre;No urbano;No contratada;0;0;12;50;1
2005154084;Mujer;Urbano;Garantía daños propios contratada;0;0;16;49;0
2008751825;Mujer;No urbano;No contratada;0;0;24;60;13
2011752253;Hombre;No urbano;No contratada;1;0;15;39;11
8410300558;Mujer;No urbano;Garantía daños propios contratada;0;16;12;30;1
8500856981;Hombre;Urbano;No contratada;0;15;25;43;11
8508100132;Mujer;No urbano;Garantía daños propios contratada;0;15;21;39;2
8508600420;Hombre;Urbano;No contratada;0;15;24;59;5
8601752384;Hombre;No urbano;No contratada;0;14;21;39;10
8602651285;Hombre;Urbano;No contratada;0;14;32;50;10
8603051628;Hombre;No urbano;No contratada;0;14;32;50;8
8605052655;Hombre;No urbano;No contratada;0;14;5;30;10
8605056034;Hombre;No urbano;No contratada;0;14;25;59;9
8605500190;Hombre;No urbano;No contratada;0;14;28;46;10
8611050612;Mujer;Urbano;No contratada;0;14;7;60;20
8700202784;Mujer;No urbano;Garantía daños propios contratada;0;13;13;31;4
8700706960;Hombre;Urbano;No contratada;0;13;22;40;2
8704604661;Hombre;Urbano;No contratada;0;13;27;50;9
8710702811;Hombre;Urbano;Garantía daños propios contratada;0;13;15;50;9
8714502402;Hombre;No urbano;No contratada;0;13;12;30;9
8806300066;Hombre;Urbano;Garantía daños propios contratada;0;12;23;49;12
8810801162;Hombre;No urbano;No contratada;0;12;2;20;12
8811201538;Hombre;Urbano;No contratada;0;12;27;50;12
8900201141;Hombre;No urbano;No contratada;0;11;21;39;11
8902001005;Hombre;No urbano;No contratada;0;11;32;50;11
8902303322;Hombre;No urbano;No contratada;0;11;27;45;10
8904501294;Hombre;Urbano;No contratada;0;11;11;29;11
8906400070;Hombre;No urbano;No contratada;0;11;25;43;8
8908802944;Hombre;Urbano;No contratada;0;11;14;39;5
8912400840;Hombre;No urbano;No contratada;0;11;2;20;4
9002000969;Hombre;No urbano;No contratada;0;10;38;60;10
9002403118;Hombre;No urbano;No contratada;0;10;2;20;10
9002803830;Hombre;No urbano;Garantía daños propios contratada;0;10;12;30;10
9003600398;Hombre;No urbano;No contratada;0;10;22;40;9
9003700002;Hombre;No urbano;No contratada;0;10;31;50;11
9003901701;Hombre;No urbano;No contratada;0;10;16;59;10
9004103491;Mujer;No urbano;Garantía daños propios contratada;0;10;4;30;10
9005100854;Hombre;Urbano;No contratada;0;10;26;60;9
9006201645;Mujer;No urbano;Garantía daños propios contratada;0;10;0;18;1
9006400173;Hombre;No urbano;Garantía daños propios contratada;0;10;25;50;10
9006850914;Mujer;No urbano;No contratada;2;10;17;60;5
9010302369;Hombre;Urbano;No contratada;0;10;17;60;3
9010900764;Mujer;Urbano;Garantía daños propios contratada;0;10;2;40;10
9015000380;Hombre;Urbano;No contratada;0;10;17;59;10
9101900480;Hombre;Urbano;No contratada;0;9;16;49;9
9102601005;Hombre;No urbano;No contratada;0;9;39;59;9
9104200657;Mujer;No urbano;No contratada;0;9;26;50;9
9104813131;Hombre;Urbano;Garantía daños propios contratada;0;9;43;61;8
9106209260;Hombre;No urbano;Garantía daños propios contratada;0;9;12;40;1
9107601647;Hombre;No urbano;Garantía daños propios contratada;0;9;13;50;0
9110900229;Hombre;No urbano;Garantía daños propios contratada;0;9;13;60;2
9110900974;Hombre;No urbano;No contratada;0;9;2;20;7
9115005489;Hombre;Urbano;No contratada;0;9;22;40;12
9115060359;Hombre;No urbano;No contratada;0;9;17;50;9
9119501032;Hombre;Urbano;No contratada;0;9;21;60;10
9201806664;Hombre;Urbano;No contratada;0;8;0;18;8
9202850288;Mujer;No urbano;No contratada;0;8;12;30;11
9203600847;Hombre;No urbano;No contratada;0;8;11;29;8
9204602456;Hombre;No urbano;No contratada;0;8;1;19;11
9204661684;Hombre;No urbano;No contratada;0;8;12;30;3
9204852888;Hombre;No urbano;No contratada;0;8;16;60;8
9206950308;Hombre;No urbano;No contratada;0;8;12;30;12
9207701091;Hombre;Urbano;No contratada;0;8;20;59;11
9208811327;Hombre;No urbano;No contratada;0;8;23;41;8
9210752337;Hombre;No urbano;No contratada;0;8;16;40;10
9211150330;Hombre;No urbano;No contratada;0;8;17;60;8
9211850805;Hombre;No urbano;Garantía daños propios contratada;0;8;24;60;1
9212201839;Hombre;No urbano;No contratada;2;8;18;36;12
9219401364;Hombre;Urbano;No contratada;0;8;12;30;9
9300401543;Hombre;Urbano;Garantía daños propios contratada;0;7;24;59;10
9300550171;Hombre;No urbano;No contratada;0;7;12;30;7
9300803213;Hombre;No urbano;No contratada;0;7;14;40;11
9300839901;Hombre;No urbano;No contratada;0;7;2;20;12
9302973233;Hombre;No urbano;No contratada;0;7;21;39;11
9305072957;Hombre;No urbano;No contratada;0;7;2;20;10
9306100426;Mujer;No urbano;No contratada;0;7;2;20;9
9307300007;Mujer;Urbano;No contratada;0;7;12;30;11
9307330188;Hombre;No urbano;No contratada;0;7;1;19;9
9307650800;Hombre;Urbano;No contratada;0;7;12;39;9
9308160221;Mujer;Urbano;Garantía daños propios contratada;0;7;27;45;2
9310870142;Hombre;No urbano;No contratada;0;7;19;37;7
9319053845;Hombre;No urbano;No contratada;0;7;17;60;19
9400359768;Hombre;Urbano;No contratada;0;6;21;39;8
9400808206;Hombre;Urbano;No contratada;0;6;30;48;12
9404105836;Hombre;No urbano;Garantía daños propios contratada;0;6;12;30;1
9404450131;Hombre;Urbano;Garantía daños propios contratada;1;6;20;38;4
9405153968;Hombre;Urbano;No contratada;0;6;41;59;6
9501152452;Hombre;No urbano;No contratada;0;5;0;18;9
9504150389;Mujer;No urbano;No contratada;0;5;10;30;11
9504151371;Mujer;No urbano;No contratada;0;5;12;30;9
9505450516;Hombre;No urbano;No contratada;0;5;17;60;8
9506252734;Hombre;No urbano;No contratada;0;5;13;50;10
9515550212;Hombre;Urbano;No contratada;0;5;22;40;8
9600754244;Mujer;Urbano;No contratada;0;4;0;18;12
9600757202;Hombre;Urbano;No contratada;0;4;21;39;12
9600800714;Hombre;No urbano;No contratada;0;4;22;40;8
9604658567;Mujer;No urbano;No contratada;1;4;14;32;9
9604662154;Mujer;No urbano;No contratada;0;4;27;45;11
9607752463;Hombre;No urbano;Garantía daños propios contratada;0;4;8;60;0
9610851902;Hombre;Urbano;No contratada;0;4;7;60;16
9611451815;Hombre;No urbano;No contratada;0;4;22;40;12
9619250674;Hombre;No urbano;No contratada;0;4;12;30;9
9700850785;Hombre;No urbano;No contratada;0;3;40;58;16
9702552876;Hombre;No urbano;No contratada;0;3;23;41;0
9702952409;Hombre;No urbano;No contratada;0;3;21;39;11
9704667789;Hombre;No urbano;No contratada;0;3;12;30;11
9704673449;Mujer;Urbano;No contratada;0;3;2;20;12
9705050800;Hombre;No urbano;No contratada;0;3;14;40;4
9705451562;Hombre;No urbano;No contratada;0;3;38;60;9
9711554831;Hombre;No urbano;Garantía daños propios contratada;0;3;12;30;3
9800759965;Hombre;Urbano;No contratada;0;2;22;40;9
9801252328;Hombre;No urbano;No contratada;0;2;26;49;2
9802250357;Hombre;No urbano;No contratada;0;2;38;56;12
9802952640;Mujer;No urbano;Garantía daños propios contratada;0;2;2;20;2
9803752278;Hombre;No urbano;No contratada;0;2;16;59;17
9803953359;Hombre;No urbano;No contratada;0;2;32;50;11
9804356362;Hombre;No urbano;No contratada;2;2;33;60;1
9804664641;Hombre;No urbano;No contratada;0;2;5;49;8
9804756272;Mujer;Urbano;No contratada;0;2;27;45;11
9804854091;Hombre;No urbano;No contratada;0;2;23;41;9
9805155374;Hombre;No urbano;No contratada;0;2;12;30;10
